DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2022-01-11 10:00:00,5,1495.36,4.69,73.34,211.72,165.94,246.59,265.84,3.55
2022-01-11 11:00:00,5,1335.14,3.19,74.71,191.69,152.59,222.2,244.21,4.05
2022-01-11 12:00:00,5,1161.58,1.08,69.23,170.23,125.89,181.62,205.45,5.57
2022-01-11 13:00:00,5,1188.28,0.07,67.17,130.18,102.04,150.22,175.2,9.37
2022-01-11 14:00:00,5,1428.6,0,69.92,91.55,90.6,145.86,172.22,14.44
2022-01-11 15:00:00,5,1655.58,0,71.29,74.39,84.88,159.28,187.92,15.58
2022-01-11 16:00:00,5,1815.8,0,72.66,64.37,70.57,175.98,208.77,12.29
2022-01-11 17:00:00,5,1949.31,0,74.71,51.5,55.31,188.18,227.01,9.88
2022-01-11 18:00:00,5,1949.31,0,76.77,40.05,43.87,187.91,228.61,8.23
2022-01-11 19:00:00,5,1762.39,0,71.97,34.33,34.33,170.52,206.11,5.7
2022-01-11 20:00:00,5,1415.25,0,56.21,36.84,29.09,139.8,166.52,4.75
2022-01-11 21:00:00,5,1041.41,0,37.7,42.92,25.27,102.94,120.54,5.57
2022-01-11 22:00:00,5,794.41,0,25.36,49.35,21.7,74.38,85.91,6.97
2022-01-11 23:00:00,5,734.33,0,21.93,48.64,18.36,65.64,76.12,7.03
2022-01-12 00:00:00,5,747.68,0,22.62,44.35,16.93,64.9,75.87,6.65
2022-01-12 01:00:00,5,801.09,0,27.08,36.12,16.93,67.35,79.61,6.71
2022-01-12 02:00:00,5,961.3,0.12,39.76,22.17,20.27,75.86,92.07,8.11
2022-01-12 03:00:00,5,1161.58,4.47,52.09,12.16,25.75,87.89,107.6,9.37
2022-01-12 04:00:00,5,1241.68,14.98,45.24,21.64,29.09,101.08,122.19,9.25
2022-01-12 05:00:00,5,1361.85,18.1,45.93,37.19,32.9,120.5,144.42,10.13
2022-01-12 06:00:00,5,1482.01,14.98,53.47,68.66,39.1,145.62,172.13,11.27
2022-01-12 07:00:00,5,1068.12,6.82,39.07,117.3,45.78,119.13,135.1,7.54
2022-01-12 08:00:00,5,1041.41,5.59,41.13,145.91,66.76,127.16,140.58,6.59
2022-01-12 09:00:00,5,1121.52,5.25,49.35,167.37,89.65,149.03,163.64,6.4
2022-01-12 10:00:00,5,1201.63,5.09,61.01,168.8,110.63,165.07,183.45,7.35
2022-01-12 11:00:00,5,1134.87,3.86,63.06,151.63,107.77,145.59,166.66,9.25
2022-01-12 12:00:00,5,1001.36,1.45,54.84,128.75,85.83,109.86,129.61,10.51
2022-01-12 13:00:00,5,1028.06,0.09,50.72,110.15,72.48,101.73,120.38,12.16
2022-01-12 14:00:00,5,1188.28,0,52.78,100.14,74.39,122.06,141.79,12.92
2022-01-12 15:00:00,5,1281.74,0,53.47,94.41,75.34,140.32,161.96,12.16
2022-01-12 16:00:00,5,1335.14,0,52.78,87.98,63.9,146.99,170.7,10.26
2022-01-12 17:00:00,5,1455.31,0,54.84,79.39,51.98,154.59,183.02,9.5
2022-01-12 18:00:00,5,1522.06,0,56.89,70.81,43.87,156.3,187.22,8.36
2022-01-12 19:00:00,5,1441.96,0,55.52,63.66,37.19,147.53,176.37,6.27
2022-01-12 20:00:00,5,1361.85,0,52.09,55.79,30.99,138.8,165.82,5
2022-01-12 21:00:00,5,1308.44,0,47.98,48.64,26.94,131.62,157.52,4.69
2022-01-12 22:00:00,5,1308.44,0,47.3,39.34,22.89,129.94,156.33,4.69
2022-01-12 23:00:00,5,1348.5,0,48.67,27.89,17.64,132.05,159.17,4.81
2022-01-13 00:00:00,5,1375.2,0.08,51.41,16.27,14.31,135.28,162.17,5.51
2022-01-13 01:00:00,5,1468.66,1.77,57.58,4.47,13.23,140.84,168.63,7.09
2022-01-13 02:00:00,5,1815.8,19,61.69,0.07,15.5,160.72,195.94,8.87
2022-01-13 03:00:00,5,2323.15,51.86,64.43,0.99,18.6,184.74,228.36,9.12
2022-01-13 04:00:00,5,1762.39,29.5,57.58,12.52,23.13,164.24,193.87,8.61
2022-01-13 05:00:00,5,1895.9,32.19,64.43,27.54,22.65,175.78,209.64,11.4
2022-01-13 06:00:00,5,2082.82,24.59,79.51,60.08,25.51,198.19,236.29,13.17
2022-01-13 07:00:00,5,1241.68,5.36,38.39,133.04,41.01,138.37,155.57,8.99
2022-01-13 08:00:00,5,1321.79,3.52,39.07,170.23,60.08,158.35,173.74,10.01
2022-01-13 09:00:00,5,1482.01,2.93,50.72,200.27,89.65,196.83,213.7,9.75
