,DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,redefined_aqi
20769,2023-04-21 09:00:00,4,487.33,1.96,16.11,167.37,40.05,46.02,103.41,4.43,136.39
20770,2023-04-21 10:00:00,4,500.68,2.77,19.88,141.62,41.96,39.17,97.7,4.75,136.39
20771,2023-04-21 11:00:00,3,514.03,3.38,23.31,118.73,41.96,34.74,95.69,5.13,136.39
20772,2023-04-21 12:00:00,3,547.41,3.58,29.13,94.41,42.92,32.5,95.57,5.57,137.305
20773,2023-04-21 13:00:00,3,647.54,2.21,41.13,63.66,48.16,33.47,94.79,7.22,140.98000000000002
20774,2023-04-21 14:00:00,3,787.73,0.06,50.72,38.27,54.84,37.12,90.17,9.88,146.195
20775,2023-04-21 15:00:00,3,854.49,0.0,48.67,29.68,54.84,39.07,81.8,10.64,150.335
20776,2023-04-21 16:00:00,3,907.9,0.01,49.35,23.6,55.79,41.12,77.63,10.51,148.25
20777,2023-04-21 17:00:00,3,1001.36,0.09,54.84,15.56,60.08,47.72,83.68,11.15,148.25
20778,2023-04-21 18:00:00,4,1068.12,0.4,60.32,8.31,62.94,53.59,91.73,10.77,145.39999999999998
20779,2023-04-21 19:00:00,4,1108.17,1.38,63.75,3.13,60.08,58.05,98.63,9.37,136.055
20780,2023-04-21 20:00:00,4,1148.22,3.02,65.8,0.59,52.93,62.7,105.58,7.79,135.32999999999998
20781,2023-04-21 21:00:00,4,1148.22,4.97,65.8,0.07,47.21,67.36,111.14,6.71,135.32999999999998
20782,2023-04-21 22:00:00,4,1148.22,6.03,65.8,0.01,43.87,71.67,115.91,5.89,135.32999999999998
20783,2023-04-21 23:00:00,4,1108.17,6.26,65.12,0.02,41.96,74.17,117.91,4.62,135.32999999999998
20784,2023-04-22 00:00:00,5,1028.06,6.15,65.12,0.03,42.92,75.59,117.59,3.51,135.32999999999998
20785,2023-04-22 01:00:00,5,934.6,5.76,64.43,0.08,46.25,75.15,115.63,2.53,135.32999999999998
20786,2023-04-22 02:00:00,4,894.55,10.39,59.63,4.56,46.25,74.99,115.81,2.06,135.32999999999998
20787,2023-04-22 03:00:00,5,894.55,21.01,50.04,16.99,50.54,76.64,118.45,1.84,135.32999999999998
20788,2023-04-22 04:00:00,4,754.36,20.56,40.78,28.97,60.56,68.17,105.8,0.51,135.32999999999998
20789,2023-04-22 05:00:00,4,821.11,17.66,43.87,47.92,71.53,68.96,106.36,2.22,135.32999999999998
20790,2023-04-22 06:00:00,5,947.95,12.52,50.04,90.12,88.69,83.72,125.12,5.0,124.705
20791,2023-04-22 07:00:00,5,834.47,5.2,35.64,158.79,77.25,92.37,137.95,5.83,107.78999999999999
20792,2023-04-22 08:00:00,5,547.41,1.84,16.45,181.67,48.16,70.81,115.88,4.02,107.78999999999999
20793,2023-04-22 09:00:00,4,410.56,1.56,11.65,147.34,33.38,43.65,85.33,2.94,107.78999999999999
20794,2023-04-22 10:00:00,3,393.87,2.26,12.85,110.15,30.04,30.95,71.33,2.88,104.63999999999999
20795,2023-04-22 11:00:00,3,390.53,2.79,13.88,85.12,27.42,26.0,66.62,2.85,102.285
20796,2023-04-22 12:00:00,3,400.54,2.93,16.45,66.52,26.23,24.1,65.7,2.94,101.82499999999999
20797,2023-04-22 13:00:00,3,423.91,1.63,21.42,48.64,26.23,24.23,67.11,3.32,101.82499999999999
20798,2023-04-22 14:00:00,3,460.62,0.04,24.33,34.69,26.94,26.25,69.74,3.99,101.82499999999999
20799,2023-04-22 15:00:00,3,480.65,0.01,23.31,28.97,26.7,28.43,70.43,4.37,101.82499999999999
20800,2023-04-22 16:00:00,3,507.35,0.01,23.65,27.89,27.18,30.53,70.91,4.69,101.82499999999999
20801,2023-04-22 17:00:00,3,534.06,0.0,26.05,26.82,29.8,32.64,71.91,5.07,101.82499999999999
20802,2023-04-22 18:00:00,3,534.06,0.01,28.45,25.39,32.42,33.44,71.4,4.75,101.82499999999999
20803,2023-04-22 19:00:00,3,514.03,0.0,29.13,23.96,32.9,33.05,69.12,3.89,101.82499999999999
20804,2023-04-22 20:00:00,3,487.33,0.01,29.82,21.99,33.38,33.2,68.01,3.1,101.82499999999999
20805,2023-04-22 21:00:00,3,473.98,0.01,30.85,19.49,33.86,34.53,69.29,2.47,101.82499999999999
20806,2023-04-22 22:00:00,3,520.71,0.02,33.93,15.91,33.38,38.9,74.67,2.66,101.82499999999999
20807,2023-04-22 23:00:00,3,560.76,0.05,36.33,11.98,30.04,43.59,80.0,2.47,101.82499999999999
20808,2023-04-23 00:00:00,3,554.08,0.16,37.36,8.23,25.99,46.99,82.87,1.65,101.82499999999999
20809,2023-04-23 01:00:00,4,560.76,0.66,40.44,4.07,26.23,51.91,87.79,1.01,101.82499999999999
20810,2023-04-23 02:00:00,4,594.14,5.36,39.07,5.81,28.85,55.34,93.49,1.19,101.82499999999999
20811,2023-04-23 03:00:00,4,640.87,13.52,32.56,16.99,33.38,55.53,95.01,2.01,101.82499999999999
20812,2023-04-23 04:00:00,3,567.44,11.4,28.45,35.05,41.01,49.02,86.87,1.54,101.82499999999999
20813,2023-04-23 05:00:00,4,647.54,11.29,32.9,54.36,52.93,54.15,92.87,2.94,101.82499999999999
20814,2023-04-23 06:00:00,4,754.36,8.94,36.67,89.41,64.85,67.1,107.5,4.5,101.82499999999999
20815,2023-04-23 07:00:00,5,694.27,4.36,28.1,143.05,61.99,77.84,117.36,4.5,91.53
20816,2023-04-23 08:00:00,4,520.71,1.69,15.25,175.95,46.73,71.09,106.9,3.26,91.53
20817,2023-04-23 09:00:00,4,433.92,1.27,11.48,158.79,36.24,52.15,83.54,2.63,91.53
20818,2023-04-23 10:00:00,3,417.23,1.98,13.71,120.16,32.9,36.38,65.17,3.01,91.265
20819,2023-04-23 11:00:00,3,427.25,2.77,16.79,92.98,32.9,29.84,57.53,3.36,87.445
20820,2023-04-23 12:00:00,3,453.95,2.99,20.73,72.96,32.9,27.01,53.76,3.7,85.56
20821,2023-04-23 13:00:00,3,547.41,2.01,30.85,48.64,37.19,29.25,57.12,5.38,85.56
20822,2023-04-23 14:00:00,3,667.57,0.07,39.76,28.97,41.96,34.29,64.71,7.41,85.56
20823,2023-04-23 15:00:00,3,720.98,0.01,38.39,24.68,41.48,37.59,70.28,7.85,85.56
20824,2023-04-23 16:00:00,3,734.33,0.0,37.36,26.82,41.48,40.05,74.07,7.16,85.56
20825,2023-04-23 17:00:00,3,761.03,0.0,38.39,30.04,43.39,43.21,78.89,6.97,85.56
20826,2023-04-23 18:00:00,3,754.36,0.0,37.01,34.69,42.92,44.97,82.13,6.08,85.56
20827,2023-04-23 19:00:00,3,660.9,0.0,32.22,40.41,38.15,42.52,80.31,4.02,85.56
20828,2023-04-23 20:00:00,3,647.54,0.0,34.62,37.19,38.15,45.1,84.05,2.98,85.56
20829,2023-04-23 21:00:00,4,714.3,0.0,44.55,26.11,40.05,54.18,95.1,2.41,85.56
20830,2023-04-23 22:00:00,4,841.14,0.08,52.78,12.87,28.13,64.49,102.85,1.88,85.56
20831,2023-04-23 23:00:00,4,961.3,0.68,54.15,3.89,16.69,72.25,107.99,1.99,85.56
20832,2023-04-24 00:00:00,5,1041.41,3.07,52.09,0.41,12.87,78.05,111.64,2.31,85.56
20833,2023-04-24 01:00:00,5,1121.52,8.72,48.67,0.01,14.07,84.43,121.34,2.79,87.55
20834,2023-04-24 02:00:00,5,1321.79,21.68,46.61,2.24,20.5,96.94,145.14,4.24,99.44999999999999
20835,2023-04-24 03:00:00,5,1562.12,38.44,48.67,10.37,29.8,108.77,164.77,6.52,109.265
20836,2023-04-24 04:00:00,4,627.52,11.4,40.44,57.94,36.24,59.75,94.46,0.09,109.265
20837,2023-04-24 05:00:00,4,660.9,13.08,47.98,75.82,54.36,61.9,95.83,1.31,109.265
20838,2023-04-24 06:00:00,5,1068.12,21.46,80.2,86.55,125.89,94.83,132.45,5.57,109.265
20839,2023-04-24 07:00:00,5,1562.12,22.13,115.16,125.89,204.09,167.8,212.11,8.49,132.935
20840,2023-04-24 08:00:00,5,1602.17,10.84,97.33,223.16,179.29,256.41,314.83,6.84,184.295
20841,2023-04-24 09:00:00,5,1134.87,2.77,41.81,317.57,103.95,231.23,296.44,4.75,184.295
20842,2023-04-24 10:00:00,5,714.3,1.98,24.33,231.74,59.13,112.85,167.48,5.45,184.295
20843,2023-04-24 11:00:00,4,620.84,3.69,26.39,114.44,47.21,57.19,101.03,6.4,184.295
20844,2023-04-24 12:00:00,4,654.22,4.14,31.53,72.24,45.3,50.25,91.59,6.46,185.975
20845,2023-04-24 13:00:00,4,714.3,1.55,39.41,56.51,44.35,53.24,96.26,7.41,189.76999999999998
20846,2023-04-24 14:00:00,4,821.11,0.02,43.18,51.5,45.3,60.94,108.09,9.25,192.555
20847,2023-04-24 15:00:00,4,934.6,0.0,44.55,50.07,47.68,69.87,122.37,10.51,194.45
20848,2023-04-24 16:00:00,5,1308.44,0.0,59.63,35.41,43.87,91.09,153.72,12.16,196.85999999999999
20849,2023-04-24 17:00:00,5,1949.31,0.32,83.63,13.95,42.92,126.91,205.79,15.83,197.57
20850,2023-04-24 18:00:00,5,2403.26,3.44,95.96,2.1,43.87,156.19,247.74,18.49,197.57
20851,2023-04-24 19:00:00,5,2483.37,4.86,95.96,0.7,41.48,162.97,255.34,17.99,199.44
20852,2023-04-24 20:00:00,5,2323.15,2.54,91.85,1.34,37.19,157.5,245.91,14.06,203.20999999999998
20853,2023-04-24 21:00:00,5,2216.34,0.79,87.74,3.04,35.29,155.2,241.34,11.27,203.20999999999998
20854,2023-04-24 22:00:00,5,2136.23,0.25,86.37,6.97,42.44,160.16,242.52,10.01,203.20999999999998
20855,2023-04-24 23:00:00,5,2429.96,1.49,94.59,2.44,38.15,187.11,266.15,7.6,203.20999999999998
20856,2023-04-25 00:00:00,5,2723.69,6.71,94.59,0.09,28.85,214.87,281.84,5.19,203.20999999999998
20857,2023-04-25 01:00:00,5,2723.69,14.75,84.31,0.0,20.74,210.61,262.25,4.5,203.20999999999998
20858,2023-04-25 02:00:00,5,2670.29,27.49,74.71,1.35,19.79,197.35,248.17,5.32,203.20999999999998
20859,2023-04-25 03:00:00,5,2670.29,42.92,73.34,7.51,24.56,196.58,252.44,6.21,203.20999999999998
20860,2023-04-25 04:00:00,5,1628.88,22.58,74.71,34.33,44.82,168.57,218.82,1.84,203.20999999999998
20861,2023-04-25 05:00:00,5,1695.63,16.99,89.11,78.68,68.66,182.14,232.77,5.32,203.20999999999998
20862,2023-04-25 06:00:00,5,2563.48,13.86,130.24,188.83,144.96,300.29,357.12,12.03,224.35500000000002
20863,2023-04-25 07:00:00,5,2403.26,6.15,101.45,357.63,164.03,385.26,447.91,10.13,269.75
20864,2023-04-25 08:00:00,5,1348.5,1.98,39.41,383.38,105.86,263.79,326.52,7.09,269.75
20865,2023-04-25 09:00:00,5,714.3,1.42,19.88,251.77,60.56,130.17,184.68,4.69,269.75
20866,2023-04-25 10:00:00,4,507.35,2.21,18.16,135.9,40.53,61.61,106.6,3.96,269.75
20867,2023-04-25 11:00:00,3,467.3,2.51,18.85,92.98,31.47,42.69,82.92,3.51,265.415
20868,2023-04-25 12:00:00,3,467.3,2.01,20.73,76.53,27.42,39.11,77.61,3.39,262.76
20869,2023-04-25 13:00:00,3,480.65,1.08,23.99,63.66,25.75,38.87,77.49,3.55,262.7
20870,2023-04-25 14:00:00,3,500.68,0.02,24.33,51.5,24.8,39.73,80.21,3.86,262.7
20871,2023-04-25 15:00:00,3,500.68,0.0,21.93,43.27,23.13,40.07,83.23,3.86,262.7
20872,2023-04-25 16:00:00,3,453.95,0.0,18.51,40.77,19.79,38.39,82.65,3.01,262.7
20873,2023-04-25 17:00:00,3,433.92,0.0,16.62,40.41,18.12,37.77,82.21,2.56,262.7
20874,2023-04-25 18:00:00,3,410.56,0.0,15.42,42.56,17.17,37.13,80.92,2.01,262.7
20875,2023-04-25 19:00:00,3,363.83,0.0,12.85,47.92,15.5,35.43,77.64,1.14,262.7
20876,2023-04-25 20:00:00,3,323.77,0.0,10.28,52.93,13.71,34.06,74.94,0.58,261.425
20877,2023-04-25 21:00:00,3,297.07,0.0,8.48,55.79,11.21,33.18,73.27,0.38,260.59000000000003
20878,2023-04-25 22:00:00,3,290.39,0.0,8.14,55.79,9.89,32.52,72.26,0.48,260.08500000000004
20879,2023-04-25 23:00:00,3,290.39,0.0,7.71,54.36,8.7,31.32,70.57,0.67,259.24
20880,2023-04-26 00:00:00,3,283.72,0.0,7.28,52.93,7.57,30.28,68.97,0.86,258.44
20881,2023-04-26 01:00:00,3,277.04,0.0,7.37,50.07,6.56,30.08,68.69,1.03,258.3
20882,2023-04-26 02:00:00,3,300.41,0.17,9.25,46.49,7.45,31.1,70.59,1.41,258.3
20883,2023-04-26 03:00:00,3,343.8,1.03,11.48,44.7,10.01,32.52,72.7,1.85,258.3
20884,2023-04-26 04:00:00,3,350.48,1.27,10.88,50.78,10.61,32.03,70.7,1.65,258.3
20885,2023-04-26 05:00:00,3,373.84,1.19,10.97,63.66,14.07,32.02,68.45,1.74,258.18
20886,2023-04-26 06:00:00,3,393.87,1.01,11.14,84.4,18.84,33.63,68.22,1.85,258.065
20887,2023-04-26 07:00:00,3,380.52,0.95,8.83,113.01,19.79,34.78,66.61,1.61,196.565
20888,2023-04-26 08:00:00,3,353.81,0.82,7.03,121.59,16.21,32.01,59.89,1.3,122.285
20889,2023-04-26 09:00:00,3,343.8,0.89,6.43,120.16,14.78,29.6,55.3,1.22,80.94999999999999
20890,2023-04-26 10:00:00,3,353.81,1.17,7.37,111.58,15.26,29.12,55.69,1.44,69.265
20891,2023-04-26 11:00:00,3,367.16,1.66,9.6,92.98,16.69,29.08,59.17,1.79,69.265
20892,2023-04-26 12:00:00,3,393.87,2.18,13.37,68.66,19.07,29.18,63.29,2.25,69.265
20893,2023-04-26 13:00:00,3,427.25,1.2,19.54,49.35,22.65,30.46,68.21,2.88,69.265
20894,2023-04-26 14:00:00,3,467.3,0.02,23.65,41.84,26.46,32.45,72.18,3.8,69.265
20895,2023-04-26 15:00:00,3,507.35,0.0,25.36,38.62,29.56,32.45,71.39,4.69,68.975
20896,2023-04-26 16:00:00,3,540.73,0.0,27.42,36.12,32.42,31.81,67.7,5.13,68.755
20897,2023-04-26 17:00:00,3,580.79,0.0,30.85,33.26,37.19,33.79,67.82,5.51,68.11
20898,2023-04-26 18:00:00,3,607.49,0.0,33.93,31.83,41.48,36.23,69.39,5.32,66.47
20899,2023-04-26 19:00:00,3,607.49,0.0,35.99,30.04,41.48,38.43,71.09,4.75,65.12
20900,2023-04-26 20:00:00,3,607.49,0.0,38.73,26.11,41.01,40.74,73.37,4.37,64.33500000000001
20901,2023-04-26 21:00:00,3,587.46,0.0,38.39,23.25,36.72,41.34,73.61,3.96,64.455
20902,2023-04-26 22:00:00,3,607.49,0.01,39.07,20.21,34.81,43.24,75.51,4.43,65.405
20903,2023-04-26 23:00:00,3,634.19,0.04,40.1,15.74,31.95,45.98,78.76,4.43,67.03
20904,2023-04-27 00:00:00,3,627.52,0.2,40.1,10.73,27.89,49.18,82.44,3.39,68.87
20905,2023-04-27 01:00:00,4,640.87,1.1,42.5,4.2,28.61,57.18,90.26,1.55,72.78
20906,2023-04-27 02:00:00,4,727.65,7.6,44.55,3.89,36.24,67.78,102.2,0.87,78.75
20907,2023-04-27 03:00:00,5,847.82,19.89,41.13,12.7,43.39,76.12,113.04,1.6,84.17
20908,2023-04-27 04:00:00,4,707.63,15.42,36.67,32.9,42.44,65.67,100.31,0.6,84.17
20909,2023-04-27 05:00:00,4,674.25,10.17,36.33,65.09,41.48,64.86,99.89,0.77,84.17
20910,2023-04-27 06:00:00,5,894.55,9.39,49.35,113.01,65.8,90.92,128.51,3.1,91.905
20911,2023-04-27 07:00:00,5,1214.98,8.27,64.43,180.24,104.9,146.82,188.37,5.89,121.83500000000001
20912,2023-04-27 08:00:00,5,1228.33,4.64,53.47,257.49,115.39,182.7,228.02,6.21,141.66
20913,2023-04-27 09:00:00,5,947.95,1.87,29.13,291.82,87.74,155.56,199.49,4.81,141.85500000000002
20914,2023-04-27 10:00:00,5,627.52,1.54,19.54,211.72,56.74,82.11,116.41,4.31,143.595
20915,2023-04-27 11:00:00,3,534.06,2.46,21.08,127.32,44.35,40.51,64.32,4.69,145.655
20916,2023-04-27 12:00:00,3,560.76,3.16,26.73,85.12,43.87,29.34,48.45,5.26,138.235
20917,2023-04-27 13:00:00,3,674.25,2.24,38.73,55.07,50.07,29.43,48.11,7.16,138.065
20918,2023-04-27 14:00:00,3,867.84,0.12,52.78,29.33,60.08,35.82,56.82,10.64,138.065
20919,2023-04-27 15:00:00,3,988.01,0.02,54.84,21.28,64.85,42.87,67.73,13.05,138.065
20920,2023-04-27 16:00:00,3,1081.47,0.03,57.58,18.06,68.66,49.37,77.86,13.81,138.065
20921,2023-04-27 17:00:00,4,1214.98,0.08,64.43,13.95,75.34,58.39,91.34,15.07,138.065
20922,2023-04-27 18:00:00,4,1281.74,0.16,67.86,11.27,78.2,64.06,99.91,14.69,138.065
20923,2023-04-27 19:00:00,4,1228.33,0.11,67.17,11.35,76.29,62.51,98.11,12.29,138.065
20924,2023-04-27 20:00:00,4,1121.52,0.08,65.8,11.35,76.29,60.28,94.27,9.75,138.065
20925,2023-04-27 21:00:00,4,1054.76,0.28,68.55,8.14,78.2,62.04,94.24,8.04,138.065
20926,2023-04-27 22:00:00,4,988.01,0.64,69.23,4.69,81.06,63.72,93.82,6.59,138.065
20927,2023-04-27 23:00:00,4,921.25,1.26,67.17,2.57,82.02,62.6,89.99,5.45,138.065
20928,2023-04-28 00:00:00,4,847.82,1.79,61.69,1.79,80.11,58.32,82.1,4.43,138.065
20929,2023-04-28 01:00:00,4,774.38,1.66,57.58,1.97,74.39,50.71,70.87,3.83,138.065
20930,2023-04-28 02:00:00,4,847.82,7.82,53.47,6.62,79.15,50.34,70.09,5.38,138.065
20931,2023-04-28 03:00:00,4,1121.52,22.35,51.41,17.52,98.23,61.94,84.33,9.63,138.065
20932,2023-04-28 04:00:00,4,1054.76,21.9,51.41,33.97,102.04,59.37,81.94,8.36,138.065
20933,2023-04-28 05:00:00,4,1028.06,16.32,52.78,62.23,100.14,62.49,87.23,8.36,138.065
20934,2023-04-28 06:00:00,4,1001.36,9.16,49.35,114.44,93.46,74.69,102.13,8.61,138.065
20935,2023-04-28 07:00:00,5,801.09,3.44,29.82,180.24,72.48,84.9,112.29,6.27,138.065
20936,2023-04-28 08:00:00,5,614.17,1.52,16.45,205.99,54.36,79.45,103.58,3.67,123.80000000000001
20937,2023-04-28 09:00:00,5,540.73,1.44,14.22,185.97,45.3,63.19,83.09,2.69,82.25999999999999
20938,2023-04-28 10:00:00,4,514.03,2.04,15.94,144.48,40.53,43.95,59.52,2.82,80.2
20939,2023-04-28 11:00:00,3,500.68,2.88,18.16,104.43,36.72,28.39,41.13,3.51,76.71000000000001
20940,2023-04-28 12:00:00,2,514.03,3.44,22.28,74.39,35.76,20.77,32.2,4.31,72.245
20941,2023-04-28 13:00:00,2,594.14,2.54,32.56,45.78,40.53,18.9,30.64,5.89,71.465
20942,2023-04-28 14:00:00,2,734.33,0.17,45.24,23.25,49.11,22.61,36.04,8.36,71.465
20943,2023-04-28 15:00:00,3,847.82,0.13,50.04,14.66,55.31,28.12,44.21,10.39,71.465
20944,2023-04-28 16:00:00,3,921.25,0.28,54.84,10.37,61.04,33.69,52.1,11.4,71.465
20945,2023-04-28 17:00:00,3,961.3,0.52,58.95,7.15,67.71,37.99,58.15,11.91,71.465
20946,2023-04-28 18:00:00,3,947.95,0.86,61.01,4.6,70.57,40.01,60.83,11.27,71.465
20947,2023-04-28 19:00:00,4,1228.33,5.53,65.8,0.66,63.9,55.29,82.21,13.68,71.465
20948,2023-04-28 20:00:00,5,1588.82,11.4,68.55,0.0,53.41,75.4,109.68,14.82,71.465
20949,2023-04-28 21:00:00,5,1815.8,13.97,68.55,0.0,46.73,90.02,129.35,14.44,79.995
20950,2023-04-28 22:00:00,5,2029.42,17.21,67.17,0.0,45.3,105.27,147.32,15.07,88.97999999999999
20951,2023-04-28 23:00:00,5,2136.23,20.12,64.43,0.0,41.48,114.73,155.81,12.16,93.225
20952,2023-04-29 00:00:00,5,2136.23,24.59,63.06,0.0,40.05,121.91,160.16,9.37,95.4
20953,2023-04-29 01:00:00,5,1682.28,26.15,62.38,0.0,59.6,109.09,136.85,6.9,95.4
20954,2023-04-29 02:00:00,5,1695.63,34.42,62.38,0.87,71.53,120.42,145.71,5.7,95.4
20955,2023-04-29 03:00:00,5,1762.39,42.47,64.43,2.35,88.69,128.44,152.27,7.03,95.4
20956,2023-04-29 04:00:00,5,1108.17,26.6,53.47,6.88,85.83,81.05,96.62,3.2,95.4
20957,2023-04-29 05:00:00,4,947.95,21.46,45.24,18.95,78.2,62.15,76.8,3.93,95.4
20958,2023-04-29 06:00:00,4,947.95,17.21,45.24,40.41,79.15,56.34,72.08,6.14,95.4
20959,2023-04-29 07:00:00,3,761.03,8.38,32.9,82.25,61.99,45.03,59.54,6.4,95.4
20960,2023-04-29 08:00:00,3,587.46,3.32,19.88,123.02,44.82,42.1,54.99,5.07,95.4
20961,2023-04-29 09:00:00,4,500.68,1.96,14.05,143.05,37.67,40.89,52.6,3.96,95.4
20962,2023-04-29 10:00:00,3,467.3,2.07,14.22,130.18,35.29,34.66,45.1,3.55,95.4
20963,2023-04-29 11:00:00,3,453.95,2.71,15.77,98.71,33.38,27.3,36.57,3.42,95.4
20964,2023-04-29 12:00:00,2,467.3,3.52,18.68,65.8,31.95,21.69,30.05,3.61,95.105
20965,2023-04-29 13:00:00,2,507.35,2.71,25.36,38.27,32.9,20.27,28.74,4.31,94.45
20966,2023-04-29 14:00:00,2,574.11,0.2,32.9,19.49,35.76,22.51,32.15,5.64,94.45
20967,2023-04-29 15:00:00,3,627.52,0.11,32.9,14.48,37.19,25.47,36.5,6.52,94.45
20968,2023-04-29 16:00:00,3,700.95,0.17,35.3,12.7,39.58,29.99,43.01,7.35,94.45
20969,2023-04-29 17:00:00,3,814.44,0.48,41.47,9.03,46.73,37.36,53.2,8.87,94.45
20970,2023-04-29 18:00:00,3,894.55,1.26,47.98,5.05,54.84,44.31,62.07,9.63,94.45
20971,2023-04-29 19:00:00,3,894.55,1.72,51.41,2.62,61.99,47.55,65.13,8.99,94.45
20972,2023-04-29 20:00:00,3,841.14,2.35,53.47,1.16,65.8,48.98,65.45,7.28,94.45
20973,2023-04-29 21:00:00,4,774.38,3.44,54.84,0.33,67.71,51.19,66.63,5.51,94.45
20974,2023-04-29 22:00:00,4,720.98,4.53,56.21,0.06,69.62,54.09,68.63,3.8,94.45
20975,2023-04-29 23:00:00,4,667.57,5.48,56.89,0.01,67.71,56.51,70.25,1.85,94.45
20976,2023-04-30 00:00:00,4,627.52,5.81,56.89,0.01,59.6,58.57,71.98,0.65,90.50500000000001
20977,2023-04-30 01:00:00,4,600.81,5.64,54.84,0.03,50.54,58.29,71.54,0.06,90.50500000000001
20978,2023-04-30 02:00:00,4,594.14,9.95,46.61,5.45,47.68,58.03,71.57,0.0,90.50500000000001
20979,2023-04-30 03:00:00,4,600.81,18.55,37.36,16.09,50.07,60.94,74.89,0.0,62.68
20980,2023-04-30 04:00:00,4,567.44,19.22,34.96,26.46,53.88,60.85,73.49,0.0,55.550000000000004
20981,2023-04-30 05:00:00,4,694.27,19.67,41.81,40.05,68.66,72.07,85.04,0.23,56.89
20982,2023-04-30 06:00:00,5,921.25,16.32,52.78,70.1,86.78,92.1,106.55,1.84,67.645
20983,2023-04-30 07:00:00,5,867.84,7.82,43.53,127.32,81.06,95.17,109.52,2.75,69.13
20984,2023-04-30 08:00:00,4,587.46,2.71,21.25,164.51,52.45,71.51,83.4,2.47,69.13
20985,2023-04-30 09:00:00,3,403.88,1.45,10.71,138.76,30.99,37.78,46.24,2.31,69.13
20986,2023-04-30 10:00:00,2,360.49,1.9,9.77,95.84,23.6,19.04,25.23,2.41,67.375
20987,2023-04-30 11:00:00,2,363.83,2.43,10.62,73.67,21.93,14.44,19.83,2.41,64.675
20988,2023-04-30 12:00:00,2,377.18,2.88,13.02,57.22,22.41,13.51,18.74,2.6,64.13
20989,2023-04-30 13:00:00,2,407.22,2.07,18.51,40.77,24.56,14.76,20.78,3.13,64.13
20990,2023-04-30 14:00:00,2,453.95,0.12,24.33,28.25,28.37,18.4,26.23,4.12,64.13
20991,2023-04-30 15:00:00,2,494.0,0.01,25.02,24.32,30.28,21.93,31.76,4.94,64.13
20992,2023-04-30 16:00:00,2,514.03,0.01,26.05,22.71,31.95,23.88,35.02,5.26,64.13
20993,2023-04-30 17:00:00,3,547.41,0.02,29.47,19.85,36.24,25.52,37.53,5.51,64.13
20994,2023-04-30 18:00:00,3,560.76,0.03,32.22,16.99,39.58,26.59,39.08,5.45,64.13
20995,2023-04-30 19:00:00,3,560.76,0.05,34.27,14.31,41.01,26.97,39.37,4.81,64.13
20996,2023-04-30 20:00:00,3,587.46,0.25,40.1,9.39,46.25,29.79,42.69,4.81,64.13
20997,2023-04-30 21:00:00,3,634.19,1.06,47.98,3.89,54.36,35.07,48.63,5.13,64.13
20998,2023-04-30 22:00:00,3,687.6,3.02,53.47,0.66,66.76,42.9,56.91,5.32,64.13
20999,2023-04-30 23:00:00,3,700.95,6.09,55.52,0.03,76.29,49.45,63.24,4.37,64.13
21000,2023-05-01 00:00:00,4,680.92,9.05,55.52,0.0,81.06,55.28,68.69,2.91,64.13
21001,2023-05-01 01:00:00,4,667.57,11.51,55.52,0.01,79.15,61.61,75.25,1.6,64.13
21002,2023-05-01 02:00:00,4,667.57,14.98,52.78,2.35,77.25,65.41,79.71,0.87,64.13
21003,2023-05-01 03:00:00,4,707.63,18.78,51.41,3.71,76.29,68.33,83.52,0.74,64.13
21004,2023-05-01 04:00:00,4,634.19,15.2,43.87,7.51,61.99,58.0,71.14,0.25,64.13
21005,2023-05-01 05:00:00,4,660.9,17.66,35.99,18.06,60.08,50.45,62.33,1.8,64.13
21006,2023-05-01 06:00:00,4,854.49,22.8,41.47,29.33,82.02,57.55,70.44,4.69,64.13
21007,2023-05-01 07:00:00,4,921.25,18.78,48.67,52.93,94.41,62.83,76.94,6.84,58.17
21008,2023-05-01 08:00:00,4,761.03,9.16,40.1,92.98,78.2,56.24,71.11,6.27,58.17
21009,2023-05-01 09:00:00,3,567.44,4.14,26.05,125.89,56.27,44.68,59.23,4.69,58.17
21010,2023-05-01 10:00:00,3,473.98,3.16,20.91,124.45,46.73,33.01,47.69,4.18,58.17
21011,2023-05-01 11:00:00,2,440.6,3.63,19.88,92.98,40.53,21.99,36.37,3.96,58.41
21012,2023-05-01 12:00:00,2,440.6,4.41,20.56,58.65,35.76,14.75,27.54,3.93,59.485
21013,2023-05-01 13:00:00,2,467.3,3.41,25.36,33.26,34.81,12.55,23.51,4.31,61.39
21014,2023-05-01 14:00:00,2,534.06,0.39,33.59,15.74,38.15,14.21,25.39,5.57,62.345
21015,2023-05-01 15:00:00,2,594.14,0.3,35.3,10.73,41.48,17.24,30.1,7.03,63.18
21016,2023-05-01 16:00:00,2,627.52,0.35,36.33,9.03,44.35,19.75,34.23,7.66,64.61
21017,2023-05-01 17:00:00,2,667.57,0.53,39.07,6.97,48.16,22.37,38.23,8.04,64.61
21018,2023-05-01 18:00:00,2,687.6,0.85,41.81,4.78,51.02,23.86,40.31,7.79,64.61
21019,2023-05-01 19:00:00,2,607.49,0.45,40.1,5.9,48.16,21.2,36.04,6.27,64.61
21020,2023-05-01 20:00:00,2,527.38,0.3,36.67,8.05,41.48,18.4,30.83,4.88,64.61
