Sr.NO,Date,Start Time,End Time,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
7874,1/31/2022,0:00:00,1:00:00,92.07,232.66,110.66,0.93,19.42,3.05,1.51
7875,1/31/2022,1:00:00,2:00:00,73.52,201.68,72.79,0.2,17.08,2.18,10.93
7876,1/31/2022,2:00:00,3:00:00,59.66,172.57,58.79,1.84,15.57,2.26,7.37
7877,1/31/2022,3:00:00,4:00:00,53.68,188.68,76.84,0.99,18.63,2.65,2.6
7878,1/31/2022,4:00:00,5:00:00,59.2,229.37,72.42,0.77,19.54,2.45,2.52
7879,1/31/2022,5:00:00,6:00:00,63,221.72,72.47,0.91,18.24,2.33,1.86
7880,1/31/2022,6:00:00,7:00:00,66.1,219.8,75.95,1.09,20.59,2.65,1.62
7881,1/31/2022,7:00:00,8:00:00,75.47,252.83,79.94,1.04,20.74,2.89,1.54
7882,1/31/2022,8:00:00,9:00:00,78.67,234.38,83.06,0.04,18.89,2.21,15.83
7883,1/31/2022,9:00:00,10:00:00,74.28,209.09,64.15,1.05,32.08,2.02,51.17
7884,1/31/2022,10:00:00,11:00:00,75.1,207.43,62.99,2.75,43.64,2,61.94
7885,1/31/2022,11:00:00,12:00:00,62.13,179.88,27.46,0.7,33.14,1.68,80.97
7886,1/31/2022,12:00:00,13:00:00,44.33,131.59,48.87,0.79,25.91,1.71,68.8
7887,1/31/2022,13:00:00,14:00:00,32.55,112,45.93,0.94,25.51,1.69,81.38
7888,1/31/2022,14:00:00,15:00:00,26.62,101.48,44.88,1.47,23.82,1.69,116.71
7889,1/31/2022,15:00:00,16:00:00,27,112.89,44.11,1.22,23.49,1.7,129.19
7890,1/31/2022,16:00:00,17:00:00,31.98,122.01,40.02,1.88,23.23,1.59,100.81
7891,1/31/2022,17:00:00,18:00:00,33.03,121.99,49.45,0.24,22.29,1.71,82.93
7892,1/31/2022,18:00:00,19:00:00,43.39,122.5,81.77,1.11,19.75,1.86,49.86
7893,1/31/2022,19:00:00,20:00:00,44.83,123.48,126.54,1.08,19.61,3,16.04
7894,1/31/2022,20:00:00,21:00:00,80.64,269.38,114.68,0.63,21.43,3.9,3.63
7895,1/31/2022,21:00:00,22:00:00,118.01,424.91,96.69,0.98,21.31,3.73,3.36
7896,1/31/2022,22:00:00,23:00:00,119.19,435.49,99.61,1.16,24.99,3.77,3.17
7897,1/31/2022,23:00:00,0:00:00,115,419.21,97.56,1.33,26.6,3.41,3.2
7898,2/1/2022,0:00:00,1:00:00,93.42,336.22,102.84,0.1,21.73,2.54,5.88
7899,2/1/2022,1:00:00,2:00:00,68.23,216.12,73.03,1.96,19.63,1.98,23.32
7900,2/1/2022,2:00:00,3:00:00,62.24,174.83,92.48,2.21,18.64,2.23,2.42
7901,2/1/2022,3:00:00,4:00:00,66.73,196.43,88.94,2.25,18.39,2.17,6.69
7902,2/1/2022,4:00:00,5:00:00,62.33,189.09,100.05,1.98,20.6,2.28,5.63
7903,2/1/2022,5:00:00,6:00:00,63.95,202.27,103.56,0.02,19.31,2.36,9.12
7904,2/1/2022,6:00:00,7:00:00,60.83,214.1,71.64,1.29,21,2.04,25.14
7905,2/1/2022,7:00:00,8:00:00,50.8,186.7,69.86,3.19,22.89,2.31,29.66
7906,2/1/2022,8:00:00,9:00:00,70.33,204.56,49.72,2.91,28.27,2.03,36.13
7907,2/1/2022,9:00:00,10:00:00,64.03,203.72,51.3,0.11,42.71,1.92,55.3
7908,2/1/2022,10:00:00,11:00:00,53,170.67,33.18,0.99,44.02,1.87,80.13
7909,2/1/2022,11:00:00,12:00:00,49.9,159.13,33.9,1.78,31.67,1.68,64.25
7910,2/1/2022,12:00:00,13:00:00,35.61,120.18,37.78,1.83,26.75,1.73,72.69
7911,2/1/2022,13:00:00,14:00:00,37.29,143.28,34.9,1.52,31.25,1.74,105.76
7912,2/1/2022,14:00:00,15:00:00,31.44,157.78,31.87,1.14,26.11,1.62,96.57
7913,2/1/2022,15:00:00,16:00:00,30.24,129.02,45.73,1.83,23.34,1.64,104.43
7914,2/1/2022,16:00:00,17:00:00,32.23,120.03,30.6,2.33,21.97,1.54,97.34
7915,2/1/2022,17:00:00,18:00:00,31.35,117.46,34.97,1.96,20.39,1.53,87.22
7916,2/1/2022,18:00:00,19:00:00,35.32,124.98,93.34,0.02,16.83,2.03,25.06
7917,2/1/2022,19:00:00,20:00:00,47.91,160.82,116.27,1.44,19,3.33,2.12
7918,2/1/2022,20:00:00,21:00:00,91.78,319.79,97,1.14,21.69,4.16,6.09
7919,2/1/2022,21:00:00,22:00:00,120.91,442.03,88.89,0.87,21.68,3.96,2.2
7920,2/1/2022,22:00:00,23:00:00,138.77,419.59,73.1,1.15,24,3.89,6.04
7921,2/1/2022,23:00:00,0:00:00,151.55,410.91,74.43,1.05,23.45,3.33,3.85
7922,2/2/2022,0:00:00,1:00:00,134.65,340.38,86.11,0.77,22.45,2.85,8.25
7923,2/2/2022,1:00:00,2:00:00,122,272.43,75.4,0.74,23.48,3.02,12.83
7924,2/2/2022,2:00:00,3:00:00,122,276.05,78.06,0.64,23.74,2.88,14.05
7925,2/2/2022,3:00:00,4:00:00,123.86,253.08,75.16,0.54,20.78,2.67,9.44
7926,2/2/2022,4:00:00,5:00:00,121.9,229.06,64.75,0.01,18.2,2.14,5.21
7927,2/2/2022,5:00:00,6:00:00,102.03,194.14,55.62,0.6,17.13,2.22,3.39
7928,2/2/2022,6:00:00,7:00:00,116.7,203.17,57.4,0.87,20.45,2.61,6.97
7929,2/2/2022,7:00:00,8:00:00,129.38,255.81,63.43,1,23.07,3.21,3.17
7930,2/2/2022,8:00:00,9:00:00,139,275.64,71.46,1.63,21.3,2.49,4.68
7931,2/2/2022,9:00:00,10:00:00,132.19,262.66,57.83,1.22,21.48,2.19,27.24
7932,2/2/2022,10:00:00,11:00:00,119.95,229.6,46.12,1.98,22.7,2.01,63.58
7933,2/2/2022,11:00:00,12:00:00,116.86,217.47,58.77,1.32,22.12,2.2,76.64
7934,2/2/2022,12:00:00,13:00:00,108.13,233.4,63.78,4.39,21.86,2.11,98.87
7935,2/2/2022,13:00:00,14:00:00,84,212.84,66.34,2.07,19.79,2.2,144.59
7936,2/2/2022,14:00:00,15:00:00,99.78,222.55,82.44,3.42,18.18,2.23,159.16
7937,2/2/2022,15:00:00,16:00:00,107.57,236.81,51.73,4.11,20.02,1.83,127.43
7938,2/2/2022,16:00:00,17:00:00,80.08,181.31,52.62,2.92,19.66,1.83,87.15
7939,2/2/2022,17:00:00,18:00:00,79.57,171.9,57.15,2.34,20.3,2.02,67.78
7940,2/2/2022,18:00:00,19:00:00,71,169.9,109.87,0.32,17.02,2.15,33.96
7941,2/2/2022,19:00:00,20:00:00,71,177.9,132.19,1.86,18.18,3.19,4.22
7942,2/2/2022,20:00:00,21:00:00,87.11,227.79,112.67,1.51,19.79,3.77,2.38
7943,2/2/2022,21:00:00,22:00:00,123.02,332.59,97.01,1.23,22.28,4.33,2.84
7944,2/2/2022,22:00:00,23:00:00,140.24,416.94,76.07,1.53,21.38,3.69,2.52
7945,2/2/2022,23:00:00,0:00:00,119,401.95,59.09,1.42,23.89,3.82,1.5
7946,2/3/2022,0:00:00,1:00:00,123.32,378.07,67.53,1.39,24.62,3.82,1.29
7947,2/3/2022,1:00:00,2:00:00,126.62,362.03,57.27,1.45,24.91,3.69,1.5
7948,2/3/2022,2:00:00,3:00:00,130.1,357.5,56.69,1.42,24.71,3.48,1.05
7949,2/3/2022,3:00:00,4:00:00,125.19,355.51,38.13,1.12,23.86,3.33,0.98
7950,2/3/2022,4:00:00,5:00:00,108,349.69,32.05,1.05,24.69,3.22,0.8
7951,2/3/2022,5:00:00,6:00:00,106.76,356.4,34.03,1.1,23.46,3.26,1.04
7952,2/3/2022,6:00:00,7:00:00,104.77,356.55,37.93,1.34,21.56,3.17,0.94
7953,2/3/2022,7:00:00,8:00:00,99.05,353.97,35.42,0.2,24.57,3.51,2.29
7954,2/3/2022,8:00:00,9:00:00,94.56,360,73.7,1.66,23.84,3.6,2.51
7955,2/3/2022,9:00:00,10:00:00,95.55,304.48,82.36,1.72,19.7,2.23,15.85
7956,2/3/2022,10:00:00,11:00:00,77.42,241.88,69.47,2.87,20.09,2.04,25.13
7957,2/3/2022,11:00:00,12:00:00,59.68,164.06,55.45,3.03,18.13,1.96,45.26
7958,2/3/2022,12:00:00,13:00:00,52.68,154,85.57,1.37,17.83,2.04,53.88
7959,2/3/2022,13:00:00,14:00:00,49.51,159.44,90.46,0.67,18.52,1.92,74.76
7960,2/3/2022,14:00:00,15:00:00,51.48,167.97,72.11,1.57,20.92,1.78,61.69
7961,2/3/2022,15:00:00,16:00:00,41.9,145.17,52.73,2.87,20.59,1.69,62.76
7962,2/3/2022,16:00:00,17:00:00,38.72,117.52,45.68,2.7,19.63,1.67,57.21
7963,2/3/2022,17:00:00,18:00:00,36.68,112.05,36.43,5.07,18.77,1.59,44.73
7964,2/3/2022,18:00:00,19:00:00,39,108.66,72.88,0.05,17.95,2.02,10.29
7965,2/3/2022,19:00:00,20:00:00,40.23,115.92,69.05,2,16.74,2.12,7.31
7966,2/3/2022,20:00:00,21:00:00,41.94,123,73.45,1.83,18.05,2.75,0.7
7967,2/3/2022,21:00:00,22:00:00,48.25,141.95,75.47,0.19,19.4,2.77,0.01
7968,2/3/2022,22:00:00,23:00:00,44.77,162.37,50.62,1.34,20.98,3.33,1.48
7969,2/3/2022,23:00:00,0:00:00,66,218.17,52.44,1.12,19.04,2.27,1.8
7970,2/4/2022,0:00:00,1:00:00,52.95,212.16,39.73,0.88,22.05,2.9,0.88
7971,2/4/2022,1:00:00,2:00:00,52.87,216.13,28.97,0.88,20.96,2.39,1.14
7972,2/4/2022,2:00:00,3:00:00,54.57,209.23,28.42,0.76,22.29,2.41,0.84
7973,2/4/2022,3:00:00,4:00:00,58.05,193.85,22.8,0.67,20.53,2.29,0.92
7974,2/4/2022,4:00:00,5:00:00,61.5,210.06,17.99,0.73,22.31,2.28,0.86
7975,2/4/2022,5:00:00,6:00:00,59.38,209.45,22.57,0.17,19.48,2.06,0.74
7976,2/4/2022,6:00:00,7:00:00,52.83,212.01,28.95,1.2,19.55,2.33,0.83
7977,2/4/2022,7:00:00,8:00:00,55.78,236.85,22,1.46,20.43,2.54,1.45
7978,2/4/2022,8:00:00,9:00:00,74.87,306.38,65.94,1.15,20.65,2.83,1.38
7979,2/4/2022,9:00:00,10:00:00,74.92,288.72,41.45,1.56,19.23,1.72,9.61
7980,2/4/2022,10:00:00,11:00:00,66.83,243.53,36.83,2.91,23.89,1.71,31.35
7981,2/4/2022,11:00:00,12:00:00,63.62,237.5,36.5,2.53,21.35,1.65,46.31
7982,2/4/2022,12:00:00,13:00:00,61,232.36,27.11,4.15,20.8,1.62,74.83
7983,2/4/2022,13:00:00,14:00:00,58.53,234.47,53.43,2.64,20.17,1.69,75.31
7984,2/4/2022,14:00:00,15:00:00,61.32,246.46,71.14,0.7,28.51,1.7,71.03
7985,2/4/2022,15:00:00,16:00:00,64.62,257.98,52.87,2.3,34.78,1.59,83.42
